ID,labels,split
01417562.jpg,EO,phase2_train
01417563.jpg,EO,phase2_train
01417564.jpg,EO,phase2_train
01417565.jpg,EO,phase2_train
01417566.jpg,EO,phase2_train
01417567.jpg,EO,phase2_train
01417568.jpg,LY,phase2_train
01417569.jpg,LY,phase2_train
01417570.jpg,LY,phase2_train
01417571.jpg,LY,phase2_train
01417572.jpg,LY,phase2_train
01417573.jpg,LY,phase2_train
01417574.jpg,LY,phase2_train
01417575.jpg,LY,phase2_train
01417576.jpg,LY,phase2_train
01417577.jpg,LY,phase2_train
01417578.jpg,LY,phase2_train
01417579.jpg,LY,phase2_train
01417580.jpg,LY,phase2_train
01417581.jpg,LY,phase2_train
01417582.jpg,LY,phase2_train
01417583.jpg,LY,phase2_train
01417584.jpg,LY,phase2_train
01417585.jpg,LY,phase2_train
01417586.jpg,LY,phase2_train
01417587.jpg,LY,phase2_train
01417588.jpg,LY,phase2_train
01417589.jpg,LY,phase2_train
01417590.jpg,LY,phase2_train
01417591.jpg,LY,phase2_train
01417592.jpg,LY,phase2_train
01417593.jpg,MO,phase2_train
01417594.jpg,MO,phase2_train
01417595.jpg,MO,phase2_train
01417596.jpg,MO,phase2_train
01417597.jpg,MO,phase2_train
01417598.jpg,MO,phase2_train
01417599.jpg,MO,phase2_train
01417600.jpg,MO,phase2_train
01417601.jpg,MO,phase2_train
01417602.jpg,MO,phase2_train
01417603.jpg,MO,phase2_train
01417604.jpg,MO,phase2_train
01417605.jpg,MO,phase2_train
01417606.jpg,SNE,phase2_train
01417607.jpg,SNE,phase2_train
01417608.jpg,SNE,phase2_train
01417609.jpg,SNE,phase2_train
01417610.jpg,SNE,phase2_train
01417611.jpg,SNE,phase2_train
01417612.jpg,SNE,phase2_train
01417613.jpg,SNE,phase2_train
01417614.jpg,SNE,phase2_train
01417615.jpg,SNE,phase2_train
01417616.jpg,SNE,phase2_train
01417617.jpg,SNE,phase2_train
01417618.jpg,SNE,phase2_train
01417619.jpg,SNE,phase2_train
01417620.jpg,SNE,phase2_train
01417621.jpg,SNE,phase2_train
01417622.jpg,SNE,phase2_train
01417623.jpg,SNE,phase2_train
01417624.jpg,SNE,phase2_train
01417625.jpg,SNE,phase2_train
01417626.jpg,SNE,phase2_train
01417627.jpg,SNE,phase2_train
01417628.jpg,SNE,phase2_train
01417629.jpg,SNE,phase2_train
01417630.jpg,SNE,phase2_train
01417631.jpg,SNE,phase2_train
01417632.jpg,SNE,phase2_train
01417633.jpg,SNE,phase2_train
01417634.jpg,SNE,phase2_train
01417635.jpg,SNE,phase2_train
01417636.jpg,SNE,phase2_train
01417637.jpg,SNE,phase2_train
01417638.jpg,SNE,phase2_train
01417639.jpg,SNE,phase2_train
01417640.jpg,SNE,phase2_train
01417641.jpg,SNE,phase2_train
01417642.jpg,SNE,phase2_train
01417643.jpg,SNE,phase2_train
01417644.jpg,SNE,phase2_train
01417645.jpg,SNE,phase2_train
01417646.jpg,SNE,phase2_train
01417647.jpg,SNE,phase2_train
01417648.jpg,SNE,phase2_train
01417649.jpg,SNE,phase2_train
01417650.jpg,SNE,phase2_train
01417651.jpg,SNE,phase2_train
01417652.jpg,SNE,phase2_train
01417653.jpg,SNE,phase2_train
01417654.jpg,SNE,phase2_train
01417655.jpg,SNE,phase2_train
01417656.jpg,VLY,phase2_train
01417657.jpg,VLY,phase2_train
01417658.jpg,BA,phase2_train
01417659.jpg,BA,phase2_train
01417660.jpg,BA,phase2_train
01417661.jpg,EO,phase2_train
01417662.jpg,EO,phase2_train
01417663.jpg,EO,phase2_train
01417664.jpg,EO,phase2_train
01417665.jpg,EO,phase2_train
01417666.jpg,EO,phase2_train
01417667.jpg,EO,phase2_train
01417668.jpg,LY,phase2_train
01417669.jpg,LY,phase2_train
01417670.jpg,LY,phase2_train
01417671.jpg,LY,phase2_train
01417672.jpg,LY,phase2_train
01417673.jpg,LY,phase2_train
01417674.jpg,LY,phase2_train
01417675.jpg,LY,phase2_train
01417676.jpg,LY,phase2_train
01417677.jpg,LY,phase2_train
01417678.jpg,LY,phase2_train
01417679.jpg,LY,phase2_train
01417680.jpg,LY,phase2_train
01417681.jpg,LY,phase2_train
01417682.jpg,LY,phase2_train
01417683.jpg,LY,phase2_train
01417684.jpg,LY,phase2_train
01417685.jpg,LY,phase2_train
01417686.jpg,LY,phase2_train
01417687.jpg,LY,phase2_train
01417688.jpg,LY,phase2_train
01417689.jpg,LY,phase2_train
01417690.jpg,LY,phase2_train
01417691.jpg,LY,phase2_train
01417692.jpg,LY,phase2_train
01417693.jpg,LY,phase2_train
01417694.jpg,LY,phase2_train
01417695.jpg,LY,phase2_train
01417696.jpg,LY,phase2_train
01417697.jpg,LY,phase2_train
01417698.jpg,LY,phase2_train
01417699.jpg,LY,phase2_train
01417700.jpg,LY,phase2_train
01417701.jpg,LY,phase2_train
01417702.jpg,LY,phase2_train
01417703.jpg,LY,phase2_train
01417704.jpg,LY,phase2_train
01417705.jpg,LY,phase2_train
01417706.jpg,LY,phase2_train
01417707.jpg,LY,phase2_train
01417708.jpg,LY,phase2_train
01417709.jpg,LY,phase2_train
01417710.jpg,LY,phase2_train
01417711.jpg,LY,phase2_train
01417712.jpg,LY,phase2_train
01417713.jpg,LY,phase2_train
01417714.jpg,LY,phase2_train
01417715.jpg,LY,phase2_train
01417716.jpg,LY,phase2_train
01417717.jpg,LY,phase2_train
01417718.jpg,LY,phase2_train
01417719.jpg,LY,phase2_train
01417720.jpg,LY,phase2_train
01417721.jpg,LY,phase2_train
01417722.jpg,LY,phase2_train
01417723.jpg,LY,phase2_train
01417724.jpg,LY,phase2_train
01417725.jpg,LY,phase2_train
01417726.jpg,LY,phase2_train
01417727.jpg,LY,phase2_train
01417728.jpg,LY,phase2_train
01417729.jpg,LY,phase2_train
01417730.jpg,MO,phase2_train
01417731.jpg,MO,phase2_train
01417732.jpg,MO,phase2_train
01417733.jpg,MO,phase2_train
01417734.jpg,MO,phase2_train
01417735.jpg,MO,phase2_train
01417736.jpg,MO,phase2_train
01417737.jpg,MO,phase2_train
01417738.jpg,MO,phase2_train
01417739.jpg,MO,phase2_train
01417740.jpg,MO,phase2_train
01417741.jpg,MO,phase2_train
01417742.jpg,MO,phase2_train
01417743.jpg,MO,phase2_train
01417744.jpg,MO,phase2_train
01417745.jpg,SNE,phase2_train
01417746.jpg,SNE,phase2_train
01417747.jpg,SNE,phase2_train
01417748.jpg,SNE,phase2_train
01417749.jpg,SNE,phase2_train
01417750.jpg,SNE,phase2_train
01417751.jpg,SNE,phase2_train
01417752.jpg,SNE,phase2_train
01417753.jpg,SNE,phase2_train
01417754.jpg,SNE,phase2_train
01417755.jpg,SNE,phase2_train
01417756.jpg,SNE,phase2_train
01417757.jpg,SNE,phase2_train
01417758.jpg,SNE,phase2_train
01417759.jpg,SNE,phase2_train
01417760.jpg,SNE,phase2_train
01417761.jpg,SNE,phase2_train
01417762.jpg,SNE,phase2_train
01417763.jpg,SNE,phase2_train
01417764.jpg,SNE,phase2_train
01417765.jpg,SNE,phase2_train
01417766.jpg,SNE,phase2_train
01417767.jpg,SNE,phase2_train
01417768.jpg,SNE,phase2_train
01417769.jpg,SNE,phase2_train
01417770.jpg,SNE,phase2_train
01417771.jpg,SNE,phase2_train
01417772.jpg,SNE,phase2_train
01417773.jpg,SNE,phase2_train
01417774.jpg,VLY,phase2_train
01417775.jpg,VLY,phase2_train
01417776.jpg,VLY,phase2_train
01417777.jpg,LY,phase2_train
01417778.jpg,LY,phase2_train
01417779.jpg,LY,phase2_train
01417780.jpg,LY,phase2_train
01417781.jpg,LY,phase2_train
01417782.jpg,LY,phase2_train
01417783.jpg,LY,phase2_train
01417784.jpg,LY,phase2_train
01417785.jpg,LY,phase2_train
01417786.jpg,LY,phase2_train
01417787.jpg,LY,phase2_train
01417788.jpg,LY,phase2_train
01417789.jpg,LY,phase2_train
01417790.jpg,LY,phase2_train
01417791.jpg,LY,phase2_train
01417792.jpg,LY,phase2_train
01417793.jpg,LY,phase2_train
01417794.jpg,LY,phase2_train
01417795.jpg,LY,phase2_train
01417796.jpg,LY,phase2_train
01417797.jpg,MO,phase2_train
01417798.jpg,MO,phase2_train
01417799.jpg,MO,phase2_train
01417800.jpg,MO,phase2_train
01417801.jpg,MO,phase2_train
01417802.jpg,MO,phase2_train
01417803.jpg,MO,phase2_train
01417804.jpg,MO,phase2_train
01417805.jpg,MO,phase2_train
01417806.jpg,MO,phase2_train
01417807.jpg,MO,phase2_train
01417808.jpg,MO,phase2_train
01417809.jpg,MO,phase2_train
01417810.jpg,SNE,phase2_train
01417811.jpg,SNE,phase2_train
01417812.jpg,SNE,phase2_train
01417813.jpg,SNE,phase2_train
01417814.jpg,SNE,phase2_train
01417815.jpg,SNE,phase2_train
01417816.jpg,SNE,phase2_train
01417817.jpg,SNE,phase2_train
01417818.jpg,SNE,phase2_train
01417819.jpg,SNE,phase2_train
01417820.jpg,SNE,phase2_train
01417821.jpg,SNE,phase2_train
01417822.jpg,SNE,phase2_train
01417823.jpg,SNE,phase2_train
01417824.jpg,SNE,phase2_train
01417825.jpg,SNE,phase2_train
01417826.jpg,SNE,phase2_train
01417827.jpg,SNE,phase2_train
01417828.jpg,SNE,phase2_train
01417829.jpg,SNE,phase2_train
01417830.jpg,SNE,phase2_train
01417831.jpg,SNE,phase2_train
01417832.jpg,SNE,phase2_train
01417833.jpg,MO,phase2_train
01417834.jpg,SNE,phase2_train
01417835.jpg,SNE,phase2_train
01417836.jpg,SNE,phase2_train
01417837.jpg,SNE,phase2_train
01417838.jpg,SNE,phase2_train
01417839.jpg,SNE,phase2_train
01417840.jpg,SNE,phase2_train
01417841.jpg,SNE,phase2_train
01417842.jpg,SNE,phase2_train
01417843.jpg,BNE,phase2_train
01417844.jpg,SNE,phase2_train
01417845.jpg,SNE,phase2_train
01417846.jpg,SNE,phase2_train
01417847.jpg,SNE,phase2_train
01417848.jpg,SNE,phase2_train
01417849.jpg,MO,phase2_train
01417850.jpg,SNE,phase2_train
01417851.jpg,SNE,phase2_train
01417852.jpg,MO,phase2_train
01417853.jpg,SNE,phase2_train
01417854.jpg,SNE,phase2_train
01417855.jpg,SNE,phase2_train
01417856.jpg,SNE,phase2_train
01417857.jpg,SNE,phase2_train
01417858.jpg,SNE,phase2_train
01417859.jpg,SNE,phase2_train
01417860.jpg,SNE,phase2_train
01417861.jpg,MO,phase2_train
01417862.jpg,SNE,phase2_train
01417863.jpg,SNE,phase2_train
01417864.jpg,SNE,phase2_train
01417865.jpg,SNE,phase2_train
01417866.jpg,SNE,phase2_train
01417867.jpg,SNE,phase2_train
01417868.jpg,SNE,phase2_train
01417869.jpg,SNE,phase2_train
01417870.jpg,SNE,phase2_train
01417871.jpg,SNE,phase2_train
01417872.jpg,SNE,phase2_train
01417873.jpg,SNE,phase2_train
01417874.jpg,SNE,phase2_train
01417875.jpg,SNE,phase2_train
01417876.jpg,SNE,phase2_train
01417877.jpg,SNE,phase2_train
01417878.jpg,SNE,phase2_train
01417879.jpg,SNE,phase2_train
01417880.jpg,SNE,phase2_train
01417881.jpg,SNE,phase2_train
01417882.jpg,SNE,phase2_train
01417883.jpg,SNE,phase2_train
01417884.jpg,SNE,phase2_train
01417885.jpg,SNE,phase2_train
01417886.jpg,SNE,phase2_train
01417887.jpg,SNE,phase2_train
01417888.jpg,VLY,phase2_train
01417889.jpg,VLY,phase2_train
01417890.jpg,BA,phase2_train
01417891.jpg,BL,phase2_train
01417892.jpg,BNE,phase2_train
01417893.jpg,BNE,phase2_train
01417894.jpg,BNE,phase2_train
01417895.jpg,BNE,phase2_train
01417896.jpg,BNE,phase2_train
01417897.jpg,BNE,phase2_train
01417898.jpg,BNE,phase2_train
01417899.jpg,BNE,phase2_train
01417900.jpg,BNE,phase2_train
01417901.jpg,BNE,phase2_train
01417902.jpg,BNE,phase2_train
01417903.jpg,BNE,phase2_train
01417904.jpg,BNE,phase2_train
01417905.jpg,BNE,phase2_train
01417906.jpg,BNE,phase2_train
01417907.jpg,EO,phase2_train
01417908.jpg,EO,phase2_train
01417909.jpg,EO,phase2_train
01417910.jpg,EO,phase2_train
01417911.jpg,LY,phase2_train
01417912.jpg,LY,phase2_train
01417913.jpg,LY,phase2_train
01417914.jpg,MMY,phase2_train
01417915.jpg,MMY,phase2_train
01417916.jpg,MMY,phase2_train
01417917.jpg,MMY,phase2_train
01417918.jpg,MMY,phase2_train
01417919.jpg,MMY,phase2_train
01417920.jpg,MMY,phase2_train
01417921.jpg,MMY,phase2_train
01417922.jpg,MMY,phase2_train
01417923.jpg,MMY,phase2_train
01417924.jpg,MO,phase2_train
01417925.jpg,MO,phase2_train
01417926.jpg,MY,phase2_train
01417927.jpg,MY,phase2_train
01417928.jpg,MY,phase2_train
01417929.jpg,MY,phase2_train
01417930.jpg,MY,phase2_train
01417931.jpg,MY,phase2_train
01417932.jpg,MY,phase2_train
01417933.jpg,MY,phase2_train
01417934.jpg,SNE,phase2_train
01417935.jpg,SNE,phase2_train
01417936.jpg,SNE,phase2_train
01417937.jpg,SNE,phase2_train
01417938.jpg,SNE,phase2_train
01417939.jpg,SNE,phase2_train
01417940.jpg,SNE,phase2_train
01417941.jpg,SNE,phase2_train
01417942.jpg,SNE,phase2_train
01417943.jpg,SNE,phase2_train
01417944.jpg,SNE,phase2_train
01417945.jpg,SNE,phase2_train
01417946.jpg,SNE,phase2_train
01417947.jpg,SNE,phase2_train
01417948.jpg,SNE,phase2_train
01417949.jpg,SNE,phase2_train
01417950.jpg,SNE,phase2_train
01417951.jpg,SNE,phase2_train
01417952.jpg,SNE,phase2_train
01417953.jpg,SNE,phase2_train
01417954.jpg,SNE,phase2_train
01417955.jpg,SNE,phase2_train
01417956.jpg,SNE,phase2_train
01417957.jpg,SNE,phase2_train
01417958.jpg,SNE,phase2_train
01417959.jpg,SNE,phase2_train
01417960.jpg,SNE,phase2_train
01417961.jpg,SNE,phase2_train
01417962.jpg,SNE,phase2_train
01417963.jpg,SNE,phase2_train
01417964.jpg,SNE,phase2_train
01417965.jpg,SNE,phase2_train
01417966.jpg,SNE,phase2_train
01417967.jpg,SNE,phase2_train
01417968.jpg,SNE,phase2_train
01417969.jpg,SNE,phase2_train
01417970.jpg,SNE,phase2_train
01417971.jpg,SNE,phase2_train
01417972.jpg,SNE,phase2_train
01417973.jpg,SNE,phase2_train
01417974.jpg,SNE,phase2_train
01417975.jpg,SNE,phase2_train
01417976.jpg,SNE,phase2_train
01417977.jpg,SNE,phase2_train
01417978.jpg,SNE,phase2_train
01417979.jpg,SNE,phase2_train
01417980.jpg,SNE,phase2_train
01417981.jpg,SNE,phase2_train
01417982.jpg,SNE,phase2_train
01417983.jpg,SNE,phase2_train
01417984.jpg,MMY,phase2_train
01417985.jpg,MMY,phase2_train
01417986.jpg,SNE,phase2_train
01417987.jpg,SNE,phase2_train
01417988.jpg,SNE,phase2_train
01417989.jpg,SNE,phase2_train
01417990.jpg,SNE,phase2_train
01417991.jpg,SNE,phase2_train
01417992.jpg,SNE,phase2_train
01417993.jpg,SNE,phase2_train
01417994.jpg,SNE,phase2_train
01417995.jpg,SNE,phase2_train
01417996.jpg,SNE,phase2_train
01417997.jpg,SNE,phase2_train
01417998.jpg,EO,phase2_train
01417999.jpg,EO,phase2_train
01418000.jpg,VLY,phase2_train
01418001.jpg,LY,phase2_train
01418002.jpg,LY,phase2_train
01418003.jpg,LY,phase2_train
01418004.jpg,LY,phase2_train
01418005.jpg,LY,phase2_train
01418006.jpg,LY,phase2_train
01418007.jpg,LY,phase2_train
01418008.jpg,LY,phase2_train
01418009.jpg,LY,phase2_train
01418010.jpg,LY,phase2_train
01418011.jpg,LY,phase2_train
01418012.jpg,LY,phase2_train
01418013.jpg,LY,phase2_train
01418014.jpg,LY,phase2_train
01418015.jpg,LY,phase2_train
01418016.jpg,LY,phase2_train
01418017.jpg,LY,phase2_train
01418018.jpg,LY,phase2_train
01418019.jpg,LY,phase2_train
01418020.jpg,LY,phase2_train
01418021.jpg,LY,phase2_train
01418022.jpg,LY,phase2_train
01418023.jpg,LY,phase2_train
01418024.jpg,LY,phase2_train
01418025.jpg,LY,phase2_train
01418026.jpg,MO,phase2_train
01418027.jpg,MO,phase2_train
01418028.jpg,MO,phase2_train
01418029.jpg,MO,phase2_train
01418030.jpg,MO,phase2_train
01418031.jpg,MO,phase2_train
01418032.jpg,MO,phase2_train
01418033.jpg,MO,phase2_train
01418034.jpg,MO,phase2_train
01418035.jpg,MO,phase2_train
01418036.jpg,MO,phase2_train
01418037.jpg,MO,phase2_train
01418038.jpg,MO,phase2_train
01418039.jpg,MO,phase2_train
01418040.jpg,MO,phase2_train
01418041.jpg,MO,phase2_train
01418042.jpg,SNE,phase2_train
01418043.jpg,SNE,phase2_train
01418044.jpg,SNE,phase2_train
01418045.jpg,SNE,phase2_train
01418046.jpg,SNE,phase2_train
01418047.jpg,SNE,phase2_train
01418048.jpg,SNE,phase2_train
01418049.jpg,SNE,phase2_train
01418050.jpg,SNE,phase2_train
01418051.jpg,SNE,phase2_train
01418052.jpg,SNE,phase2_train
01418053.jpg,SNE,phase2_train
01418054.jpg,SNE,phase2_train
01418055.jpg,SNE,phase2_train
01418056.jpg,SNE,phase2_train
01418057.jpg,SNE,phase2_train
01418058.jpg,SNE,phase2_train
01418059.jpg,SNE,phase2_train
01418060.jpg,SNE,phase2_train
01418061.jpg,SNE,phase2_train
01418062.jpg,SNE,phase2_train
01418063.jpg,SNE,phase2_train
01418064.jpg,SNE,phase2_train
01418065.jpg,SNE,phase2_train
01418066.jpg,SNE,phase2_train
01418067.jpg,SNE,phase2_train
01418068.jpg,SNE,phase2_train
01418069.jpg,SNE,phase2_train
01418070.jpg,SNE,phase2_train
01418071.jpg,SNE,phase2_train
01418072.jpg,SNE,phase2_train
01418073.jpg,SNE,phase2_train
01418074.jpg,SNE,phase2_train
01418075.jpg,SNE,phase2_train
01418076.jpg,SNE,phase2_train
01418077.jpg,SNE,phase2_train
01418078.jpg,SNE,phase2_train
01418079.jpg,SNE,phase2_train
01418080.jpg,SNE,phase2_train
01418081.jpg,SNE,phase2_train
01418082.jpg,SNE,phase2_train
01418083.jpg,SNE,phase2_train
01418084.jpg,SNE,phase2_train
01418085.jpg,SNE,phase2_train
01418086.jpg,SNE,phase2_train
01418087.jpg,SNE,phase2_train
01418088.jpg,SNE,phase2_train
01418089.jpg,SNE,phase2_train
01418090.jpg,SNE,phase2_train
01418091.jpg,SNE,phase2_train
01418092.jpg,SNE,phase2_train
01418093.jpg,SNE,phase2_train
01418094.jpg,SNE,phase2_train
01418095.jpg,SNE,phase2_train
01418096.jpg,SNE,phase2_train
01418097.jpg,SNE,phase2_train
01418098.jpg,SNE,phase2_train
01418099.jpg,SNE,phase2_train
01418100.jpg,SNE,phase2_train
01418101.jpg,SNE,phase2_train
01418102.jpg,SNE,phase2_train
01418103.jpg,SNE,phase2_train
01418104.jpg,SNE,phase2_train
01418105.jpg,SNE,phase2_train
01418106.jpg,SNE,phase2_train
01418107.jpg,SNE,phase2_train
01418108.jpg,SNE,phase2_train
01418109.jpg,SNE,phase2_train
01418110.jpg,SNE,phase2_train
01418111.jpg,SNE,phase2_train
01418112.jpg,SNE,phase2_train
01418113.jpg,SNE,phase2_train
01418114.jpg,SNE,phase2_train
01418115.jpg,SNE,phase2_train
01418116.jpg,VLY,phase2_train
01418117.jpg,EO,phase2_train
01418118.jpg,EO,phase2_train
01418119.jpg,EO,phase2_train
01418120.jpg,EO,phase2_train
01418121.jpg,EO,phase2_train
01418122.jpg,EO,phase2_train
01418123.jpg,EO,phase2_train
01418124.jpg,EO,phase2_train
01418125.jpg,EO,phase2_train
01418126.jpg,EO,phase2_train
01418127.jpg,EO,phase2_train
01418128.jpg,EO,phase2_train
01418129.jpg,EO,phase2_train
01418130.jpg,EO,phase2_train
01418131.jpg,EO,phase2_train
01418132.jpg,EO,phase2_train
01418133.jpg,EO,phase2_train
01418134.jpg,EO,phase2_train
01418135.jpg,EO,phase2_train
01418136.jpg,EO,phase2_train
01418137.jpg,EO,phase2_train
01418138.jpg,EO,phase2_train
01418139.jpg,EO,phase2_train
01418140.jpg,EO,phase2_train
01418141.jpg,EO,phase2_train
01418142.jpg,EO,phase2_train
01418143.jpg,EO,phase2_train
01418144.jpg,EO,phase2_train
01418145.jpg,EO,phase2_train
01418146.jpg,EO,phase2_train
01418147.jpg,EO,phase2_train
01418148.jpg,EO,phase2_train
01418149.jpg,EO,phase2_train
01418150.jpg,EO,phase2_train
01418151.jpg,EO,phase2_train
01418152.jpg,EO,phase2_train
01418153.jpg,EO,phase2_train
01418154.jpg,EO,phase2_train
01418155.jpg,EO,phase2_train
01418156.jpg,EO,phase2_train
01418157.jpg,EO,phase2_train
01418158.jpg,EO,phase2_train
01418159.jpg,EO,phase2_train
01418160.jpg,EO,phase2_train
01418161.jpg,EO,phase2_train
01418162.jpg,EO,phase2_train
01418163.jpg,EO,phase2_train
01418164.jpg,EO,phase2_train
01418165.jpg,EO,phase2_train
01418166.jpg,LY,phase2_train
01418167.jpg,LY,phase2_train
01418168.jpg,LY,phase2_train
01418169.jpg,LY,phase2_train
01418170.jpg,LY,phase2_train
01418171.jpg,LY,phase2_train
01418172.jpg,LY,phase2_train
01418173.jpg,LY,phase2_train
01418174.jpg,LY,phase2_train
01418175.jpg,LY,phase2_train
01418176.jpg,LY,phase2_train
01418177.jpg,LY,phase2_train
01418178.jpg,LY,phase2_train
01418179.jpg,LY,phase2_train
01418180.jpg,LY,phase2_train
01418181.jpg,LY,phase2_train
01418182.jpg,LY,phase2_train
01418183.jpg,LY,phase2_train
01418184.jpg,LY,phase2_train
01418185.jpg,LY,phase2_train
01418186.jpg,LY,phase2_train
01418187.jpg,LY,phase2_train
01418188.jpg,MO,phase2_train
01418189.jpg,MO,phase2_train
01418190.jpg,MO,phase2_train
01418191.jpg,MO,phase2_train
01418192.jpg,MO,phase2_train
01418193.jpg,MO,phase2_train
01418194.jpg,MO,phase2_train
01418195.jpg,MO,phase2_train
01418196.jpg,MO,phase2_train
01418197.jpg,MO,phase2_train
01418198.jpg,SNE,phase2_train
01418199.jpg,SNE,phase2_train
01418200.jpg,SNE,phase2_train
01418201.jpg,SNE,phase2_train
01418202.jpg,SNE,phase2_train
01418203.jpg,SNE,phase2_train
01418204.jpg,SNE,phase2_train
01418205.jpg,SNE,phase2_train
01418206.jpg,SNE,phase2_train
01418207.jpg,SNE,phase2_train
01418208.jpg,SNE,phase2_train
01418209.jpg,SNE,phase2_train
01418210.jpg,SNE,phase2_train
01418211.jpg,SNE,phase2_train
01418212.jpg,SNE,phase2_train
01418213.jpg,SNE,phase2_train
01418214.jpg,SNE,phase2_train
01418215.jpg,SNE,phase2_train
01418216.jpg,SNE,phase2_train
01418217.jpg,SNE,phase2_train
01418218.jpg,SNE,phase2_train
01418219.jpg,SNE,phase2_train
01418220.jpg,SNE,phase2_train
01418221.jpg,SNE,phase2_train
01418222.jpg,SNE,phase2_train
01418223.jpg,SNE,phase2_train
01418224.jpg,SNE,phase2_train
01418225.jpg,SNE,phase2_train
01418226.jpg,SNE,phase2_train
01418227.jpg,VLY,phase2_train
01418228.jpg,VLY,phase2_train
01418229.jpg,EO,phase2_train
01418230.jpg,LY,phase2_train
01418231.jpg,LY,phase2_train
01418232.jpg,LY,phase2_train
01418233.jpg,LY,phase2_train
01418234.jpg,LY,phase2_train
01418235.jpg,VLY,phase2_train
01418236.jpg,LY,phase2_train
01418237.jpg,LY,phase2_train
01418238.jpg,LY,phase2_train
